LE HAVRE,ECOLE MATERNELLE LOUIS BLANC,Maternelle,2 RUE LOUIS BLANC,,02 35 54 29 64,0763219L@ac-rouen.fr,0763219L,
LE HAVRE,ECOLE MATERNELLE LOUIS DE SAINT-JUST,Maternelle,25 RUE GENERAL MANGIN,,02 35 44 08 60,0761234D@ac-rouen.fr,0761234D,
LE HAVRE,ECOLE MATERNELLE LOUISE MICHEL,Maternelle,ALLEE LEON MOUSSINAC,,02 35 47 33 12,0761762C@ac-rouen.fr,0761762C,
LE HAVRE,ECOLE MATERNELLE MAILLERAYE,Maternelle,39 RUE VICTOR HUGO,,02 35 41 28 78,0761254A@ac-rouen.fr,0761254A,
LE HAVRE,ECOLE MATERNELLE MAURICE BOUCHOR,Maternelle,50 AVENUE DE FRILEUSE,,02 35 47 18 57,0761235E@ac-rouen.fr,0761235E,
LE HAVRE,ECOLE MATERNELLE MAURICE SCHLEWITZ,Maternelle,28 AVENUE DU BOIS DE BLEVILLE,,02 35 54 29 80,0762543B@ac-rouen.fr,0762543B,
LE HAVRE,ECOLE MATERNELLE MAURICE UTRILLO,Maternelle,21 IMPASSE TALMA,,02 35 54 23 16,0761941X@ac-rouen.fr,0761941X,
LE HAVRE,ECOLE MATERNELLE MAXIMILIEN ROBESPIERRE,Maternelle,12 RUE MAXIMILIEN ROBESPIERRE,,02 35 47 18 11,0761259F@ac-rouen.fr,0761259F,
LE HAVRE,ECOLE MATERNELLE MONT LECOMTE,Maternelle,AVENUE DU MONT LE COMTE,,02 35 45 30 44,0761299Z@ac-rouen.fr,0761299Z,
LE HAVRE,ECOLE MATERNELLE MUSSET-FLAVIGNY,Maternelle,29 BIS RUE DU PERE FLAVIGNY,,02 35 44 13 73,0763218K@ac-rouen.fr,0763218K,
LE HAVRE,ECOLE MATERNELLE PAUL BERT,Maternelle,65 AVENUE PAUL BERT,,02 35 47 12 62,0761230Z@ac-rouen.fr,0761230Z,
LE HAVRE,ECOLE MATERNELLE PAUL ELUARD,Maternelle,18 RUE PIERRE GUILLAUME PETIT,,02 35 44 05 38,0761232B@ac-rouen.fr,0761232B,
LE HAVRE,ECOLE MATERNELLE PAUL ET VIRGINIE,Maternelle,69 RUE DE SOQUENCE,,02 35 47 17 94,0762076U@ac-rouen.fr,0762076U,
LE HAVRE,ECOLE MATERNELLE PAUL LANGEVIN,Maternelle,36 RUE BEAULIEU,,02 35 44 06 69,0761262J@ac-rouen.fr,0761262J,
LE HAVRE,ECOLE MATERNELLE PAUL MULOT,Maternelle,AVENUE DU GENERAL DE GAULLE,,02 35 51 46 93,0762062D@ac-rouen.fr,0762062D,
LE HAVRE,ECOLE MATERNELLE PAULINE KERGOMARD,Maternelle,49 RUE PAULINE KERGOMARD,,02 35 44 28 53,0762389J@ac-rouen.fr,0762389J,
LE HAVRE,ECOLE MATERNELLE PERCANVILLE,Maternelle,15 RUE JERÔME BELLARMATO,,02 35 21 12 87,0761257D@ac-rouen.fr,0761257D,
LE HAVRE,ECOLE MATERNELLE PIERRE ET MARIE CURIE,Maternelle,70 AVENUE MAURICE PIMONT,,02 35 47 10 67,0761243N@ac-rouen.fr,0761243N,
LE HAVRE,ECOLE MATERNELLE RENAISSANCE,Maternelle,79 RUE EDMOND ROSTAND,,02 35 44 08 40,0761263K@ac-rouen.fr,0761263K,
LE HAVRE,ECOLE MATERNELLE REPUBLIQUE,Maternelle,12 RUE KLEBER,,02 35 25 27 69,0761258E@ac-rouen.fr,0761258E,
LE HAVRE,ECOLE MATERNELLE STENDHAL,Maternelle,120 RUE STENDHAL,,02 35 44 08 72,0761233C@ac-rouen.fr,0761233C,
LE HAVRE,ECOLE MATERNELLE THEOPHILE GAUTIER I,Maternelle,75 RUE THEOPHILE GAUTIER,,02 35 44 09 00,0761889R@ac-rouen.fr,0761889R,
LE HAVRE,ECOLE MATERNELLE THEOPHILE GAUTIER II,Maternelle,73 RUE THEOPHILE GAUTIER,,02 35 54 27 63,0762141P@ac-rouen.fr,0762141P,
LE HAVRE,ECOLE MATERNELLE THIONVILLE,Maternelle,48 RUE MICHELET,,02 35 42 06 53,0761265M@ac-rouen.fr,0761265M,
LE HAVRE,ECOLE MATERNELLE VALMY,Maternelle,1 RUE DE VALMY,,02 35 25 18 99,0761266N@ac-rouen.fr,0761266N,
LE HAVRE,ECOLE MATERNELLE VICTOR HUGO,Maternelle,55 RUE ROMAIN ROLLAND,,02 35 44 09 20,0761261H@ac-rouen.fr,0761261H,
LE HAVRE,LYCEE ANTOINE-LAURENT LAVOISIER,Lycée,51 RUE DES MOTEAUX,,02 35 54 04 99,0762765T@ac-rouen.fr,0762765T,
LE HAVRE,LYCEE CLAUDE MONET,Lycée,267 RUE FELIX FAURE,,02 35 54 61 81,0760174B@ac-rouen.fr,0760174B,
LE HAVRE,LYCEE FRANCOIS 1ER,Lycée,2 RUE JEAN-PAUL SARTRE,,02 35 19 20 00,0760052U@ac-rouen.fr,0760052U,
LE HAVRE,LYCEE FRANCOISE DE GRACE,Lycée,16 RUE DE LA VALLEE,,02 35 24 63 40,0762976X@ac-rouen.fr,0762976X,
LE HAVRE,LYCEE GERMAINE COTY,Lycée,86 RUE DE CHATEAUDUN,,02 35 54 56 66,0761359p@ac-rouen.fr,0761359P,
LE HAVRE,LYCEE JULES LE CESNE,Lycée,33 RUE FLEURUS,,02 35 22 41 31,0760062E@ac-rouen.fr,0760062E,
LE HAVRE,LYCEE JULES SIEGFRIED,Lycée,1 RUE DUME D APLEMONT,,02 35 41 31 32,0760132F@ac-rouen.fr,0760132F,
LE HAVRE,LYCEE PORTE OCEANE,Lycée,44 RUE EMILE ZOLA,,02 35 21 30 08,0760054W@ac-rouen.fr,0760054W,
LE HAVRE,LYCEE PRO CLAUDE MONET,Lycée,267 RUE FELIX FAURE,,02 35 54 61 81,0761322Z@ac-rouen.fr,0761322Z,
LE HAVRE,LYCEE PRO SCHUMAN-PERRET,Lycée,51 AVENUE DU 8 MAI 1945,,02 35 13 49 00,0760144U@ac-rouen.fr,0760144U,
LE HAVRE,LYCEE SAINT-VINCENT DE PAUL,Lycée,26 BOULEVARD AMIRAL MOUCHEZ,,02 35 25 07 18,0761349d@ac-rouen.fr,0761349D,
LE HAVRE,LYCEE SCHUMAN-PERRET,Lycée,51 AVENUE DU 8 MAI 1945,,02 35 13 49 00,0760058A@ac-rouen.fr,0760058A,
LE HAVRE,LYCEE TECHNO JULES SIEGFRIED,Lycée,1 RUE DUME D APLEMONT,,02 35 41 31 32,0760056Y@ac-rouen.fr,0760056Y,
LE HERON,<Sans nom> - ELEMENTAIRE,Elémentaire,VILLAGE,,02 35 23 44 14,0760449A@ac-rouen.fr,0760449A,
LE HOULME,COLLEGE JEAN ZAY,Collège,1 RUE DU 11 NOVEMBRE,Hebert Sophie ,02 32 82 81 50,0761746K@ac-rouen.fr,0761746K,
LE HOULME,ECOLE ELEMENTAIRE PREVERT-ARAGON,Elémentaire,9 PLACE DES CANADIENS,M. Do Marcolino,02 35 74 57 54,0763346Z@ac-rouen.fr,0763346Z,Bellot Catherine (catherinebellot@free.fr)
LE HOULME,ECOLE MATERNELLE JEAN LURCAT,Maternelle,IMPASSE JEAN LURÇAT,,02 35 76 27 63,0762713L@ac-rouen.fr,0762713L,
LE HOULME,ECOLE MATERNELLE JEAN PICART LEDOUX,Maternelle,ROUTE DE DIEPPE,,02 35 74 57 55,0761094B@ac-rouen.fr,0761094B,
LE MESNIL-ESNARD,COLLEGE HECTOR MALOT,Collège,RUE HECTOR MALOT,,02 35 80 08 66,0762229K@ac-rouen.fr,0762229K,
LE MESNIL-ESNARD,COLLEGE LA PROVIDENCE,Collège,6 RUE DE NEUVILLETTE,,02 32 86 50 90,0762565a@ac-rouen.fr,0762565A,
LE MESNIL-ESNARD,ECOLE ELEMENTAIRE EDOUARD HERRIOT,Elémentaire,6 RUE DES PERETS,,02 35 80 63 92,0762471Y@ac-rouen.fr,0762471Y,
LE MESNIL-ESNARD,ECOLE ELEMENTAIRE LA PROVIDENCE,Elémentaire,6 RUE DE NEUVILLETTE,,02 32 86 50 90,0762041F@ac-rouen.fr,0762041F,
LE MESNIL-ESNARD,ECOLE ELEMENTAIRE NOTRE DAME DE NAZARETH,Elémentaire,1 RUE FRANCOIS HERR,,02 32 19 00 39,0762042G@ac-rouen.fr,0762042G,
LE MESNIL-ESNARD,ECOLE MATERNELLE SAINT EXUPERY-LA FONTAINE,Maternelle,RUE LOUIS PASTEUR,,02 35 80 55 85,0760523F@ac-rouen.fr,0760523F,
LE MESNIL-ESNARD,LYCEE LA CHATAIGNERAIE,Lycée,2 RUE CHARLES SCHERER,,02 32 86 53 00,0761343x@ac-rouen.fr,0761343X,
LE MESNIL-ESNARD,LYCEE LA PROVIDENCE,Lycée,6 RUE DE NEUVILLETTE,,02 32 86 50 90,0761713z@ac-rouen.fr,0761713Z,
LE MESNIL-REAUME,<Sans nom> - ELEMENTAIRE,Elémentaire,12 RUE RENE DELCOURT,,02 35 50 38 59,0760877R@ac-rouen.fr,0760877R,
LE MESNIL-SOUS-JUMIEGES,ECOLE ELEMENTAIRE LES ABEILLES,Elémentaire,1140 ROUTE DU MANOIR,,02 35 37 09 11,0761479V@ac-rouen.fr,0761479V,
LE MESNIL-SOUS-JUMIEGES,ECOLE MATERNELLE LES ABEILLES,Maternelle,1140 ROUTE DU MANOIR,,02 35 37 09 11,0761479V@ac-rouen.fr,0761479V,
LE PETIT-QUEVILLY,COLLEGE DENIS DIDEROT,Collège,2 RUE DE L ESPLANADE,Malheuvre Catherine ,02 35 62 04 96,0761737A@ac-rouen.fr,0761737A,
LE PETIT-QUEVILLY,COLLEGE FERNAND LEGER,Collège,13 RUE AMPERE,Gest Caroline ,02 35 58 30 10,0761949F@ac-rouen.fr,0761949F,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE CHEVREUL - GAY,Elémentaire,3 RUE CHEVREUL,,02 35 72 31 70,0762771Z@ac-rouen.fr,0762771Z,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE HENRI WALLON,Elémentaire,90 BOULEVARD CHARLES DE GAULLE,,02 35 72 52 53,0762106B@ac-rouen.fr,0762106B,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE IRENE JOLIOT-CURIE,Elémentaire,6 RUE PORTE DE DIANE,,02 35 62 22 13,0762374T@ac-rouen.fr,0762374T,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE J. FERRY - G. MERET,Elémentaire,65 RUE GAMBETTA,,02 35 72 62 21,0762653W@ac-rouen.fr,0762653W,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE LOUIS DE SAINT JUST,Elémentaire,25 RUE PABLO NERUDA,,02 35 62 00 36,0762324N@ac-rouen.fr,0762324N,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE LOUIS PASTEUR,Elémentaire,10 RUE LOUIS PASTEUR,,02 35 72 39 01,0761194K@ac-rouen.fr,0761194K,
LE PETIT-QUEVILLY,ECOLE ELEMENTAIRE PABLO PICASSO,Elémentaire,3 RUE SALVADOR ALLENDE,Godefroid Alice ,02 35 62 33 80,0762237U@ac-rouen.fr,0762237U,Godefroid Alice (alice.godefroid@hotmail.fr)
LE PETIT-QUEVILLY,ECOLE MATERNELLE CASANOVA,Maternelle,4 RUE SALVADOR ALLENDE,,02 35 73 28 10,0762236T@ac-rouen.fr,0762236T,
LE PETIT-QUEVILLY,ECOLE MATERNELLE ELSA TRIOLET,Maternelle,25 RUE PABLO NERUDA,,02 35 62 02 32,0762332X@ac-rouen.fr,0762332X,
LE PETIT-QUEVILLY,ECOLE MATERNELLE GERARD PHILIPE,Maternelle,30 BOULEVARD STANISLAS GIRARDIN,,02 35 72 01 82,0761208A@ac-rouen.fr,0761208A,
LE PETIT-QUEVILLY,ECOLE MATERNELLE HENRI WALLON,Maternelle,4 RUE SPINNEWEBER,,02 35 72 10 24,0762989L@ac-rouen.fr,0762989L,
LE PETIT-QUEVILLY,ECOLE MATERNELLE JEAN JAURES,Maternelle,26 BOULEVARD CHARLES DE GAULLE,,02 35 72 10 77,0761207Z@ac-rouen.fr,0761207Z,
LE PETIT-QUEVILLY,ECOLE MATERNELLE JEAN-BAPTISTE CLEMENT,Maternelle,4 RUE JEAN BAPTISTE CLEMENT,,02 35 62 11 12,0761206Y@ac-rouen.fr,0761206Y,
LE PETIT-QUEVILLY,ECOLE MATERNELLE JEANNE D ARC,Maternelle,14 RUE PASTEUR,,02 35 63 35 70,0762469W@ac-rouen.fr,0762469W,
LE PETIT-QUEVILLY,ECOLE MATERNELLE ROBERT DESNOS,Maternelle,RUE JACQUES PREVERT,,02 35 62 10 17,0762440P@ac-rouen.fr,0762440P,
LE PETIT-QUEVILLY,LYCEE COLBERT,Lycée,197 AVENUE DES ALLIES,,02 35 72 69 11,0760087G@ac-rouen.fr,0760087G,
LE PETIT-QUEVILLY,LYCEE ELISA LEMONNIER,Lycée,59 BOULEVARD CHARLES DE GAULLE,,02 32 66 85 40,0760088H@ac-rouen.fr,0760088H,
LE TILLEUL,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE RENE COTY,,02 35 27 03 02,0760660E@ac-rouen.fr,0760660E,
LE TORP-MESNIL,<Sans nom> - ELEMENTAIRE,Elémentaire,VILLAGE,,02 35 96 88 22,0760425Z@ac-rouen.fr,0760425Z,
LE TRAIT,Centre de Loisirs,Autre,RUE WORMS,Mme Kervelec,02 35 05 57 48,enfance@letrait.fr,LE-TRAIT-CentreLoisir,
LE TRAIT,COLLEGE COMMANDANT CHARCOT,Collège,3 RUE EDOUARD BRANLY,Therain Frédérique ,02 35 05 91 70,0762085D@ac-rouen.fr,0762085D,
LE TRAIT,ECOLE ELEMENTAIRE GUSTAVE FLAUBERT,Elémentaire,78 RUE PIERRE LEROUX,,02 35 37 21 24,0762067J@ac-rouen.fr,0762067J,
LE TRAIT,ECOLE ELEMENTAIRE GUY DE MAUPASSANT,Elémentaire,RUE DU MARECHAL GALLIENI,,02 35 37 21 19,0762068K@ac-rouen.fr,0762068K,
LE TRAIT,ECOLE ELEMENTAIRE PIERRE ET MARIE CURIE,Elémentaire,4 RUE ANTOINE DE LAVOISIER,,02 35 37 22 35,0761651G@ac-rouen.fr,0761651G,
LE TRAIT,ECOLE MATERNELLE GUSTAVE FLAUBERT,Maternelle,RUE PIERRE LEROUX,,02 35 37 49 73,0762077V@ac-rouen.fr,0762077V,
LE TRAIT,ECOLE MATERNELLE GUY DE MAUPASSANT,Maternelle,1180 RUE DU MARECHAL GALLIENI,,02 35 37 92 94,0761494L@ac-rouen.fr,0761494L,
LE TRAIT,ECOLE MATERNELLE PIERRE ET MARIE CURIE,Maternelle,RUE ANTOINE DE LAVOISIER,,02 35 37 49 32,0762363F@ac-rouen.fr,0762363F,
LE TREPORT,COLLEGE RACHEL SALMONA,Collège,AVENUE JEAN MOULIN,Quennesson Gérard ,02 35 50 56 10,0762087F@ac-rouen.fr,0762087F,
LE TREPORT,ECOLE ELEMENTAIRE LEDRE DELMET MOREAU,Elémentaire,15 RUE SUZANNE,,02 35 86 27 66,0761566P@ac-rouen.fr,0761566P,
LE TREPORT,ECOLE MATERNELLE NESTOR BREART,Maternelle,4 AVENUE JEAN MOULIN,,02 35 86 11 43,0762212S@ac-rouen.fr,0762212S,
LE TREPORT,ECOLE MATERNELLE PIERRE BROSSOLETTE,Maternelle,89 RUE ALEXANDRE PAPIN,,02 35 86 19 46,0761567R@ac-rouen.fr,0761567R,
LE TREPORT,LYCEE LE HURLE-VENT,Lycée,1 RUE JEAN MOULIN,,02 35 86 80 77,0760114L@ac-rouen.fr,0760114L,
LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,ECOLE ELEMENTAIRE LES PRES VERTS,Elémentaire,50 RUE DU CLOS DU MOUCHEL,,02 35 23 11 60,0760515X@ac-rouen.fr,0760515X,
LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,ECOLE MATERNELLE LES PRES VERTS,Maternelle,50 RUE DU CLOS DU MOUCHEL,,02 35 23 37 64,0762843C@ac-rouen.fr,0762843C,
LES GRANDES-VENTES,ECOLE ELEMENTAIRE LES FEUILLANTINES,Elémentaire,155 RUE DE SAINT VAAST,,02 32 06 35 43,0760544D@ac-rouen.fr,0760544D,
LES GRANDES-VENTES,ECOLE MATERNELLE L ARBRE QUI CHANTE,Maternelle,127 RUE DE SAINT VAAST,,02 35 83 46 67,0762342H@ac-rouen.fr,0762342H,
LES LOGES,ECOLE ELEMENTAIRE JULES VERNE,Elémentaire,VILLAGE,,02 35 29 60 70,0761581F@ac-rouen.fr,0761581F,
LES LOGES,ECOLE MATERNELLE CHARLES PERRAULT,Maternelle,3 LIEU-DIT VILLAGE,,02 35 27 07 92,0761580E@ac-rouen.fr,0761580E,
LES TROIS-PIERRES,<Sans nom> - ELEMENTAIRE,Elémentaire,26 RUE DU VILLAGE,Mme Cottard,09 60 03 44 01,0760285X@ac-rouen.fr,0760285X,
LES TROIS-PIERRES,<Sans nom> - MATERNELLE,Maternelle,26 RUE DU VILLAGE,,09 60 03 44 01,0760285X@ac-rouen.fr,0760285X,
LILLEBONNE,COLLEGE COTE BLANCHE,Collège,ALLEE DE LA COTE BLANCHE,Iaria Sebastiano ,02 35 38 38 79,0762738N@ac-rouen.fr,0762738N,
LILLEBONNE,COLLEGE PIERRE MENDES FRANCE,Collège,RUE THIERS,Boissel Thierry ,02 35 38 64 16,0762289A@ac-rouen.fr,0762289A,
LILLEBONNE,ECOLE ELEMENTAIRE DESGENETAIS-NOTRE-DAME,Elémentaire,28 RUE DE LA REPUBLIQUE,,02 35 38 00 40,0762037B@ac-rouen.fr,0762037B,
LILLEBONNE,ECOLE ELEMENTAIRE DU CLAIRVAL,Elémentaire,AVENUE DU CLAIRVAL,,02 35 38 00 30,0760728D@ac-rouen.fr,0760728D,
LILLEBONNE,ECOLE ELEMENTAIRE GLATIGNY,Elémentaire,PLACE PIERRE DE COUBERTIN,,02 35 38 03 08,0760730F@ac-rouen.fr,0760730F,
LILLEBONNE,ECOLE ELEMENTAIRE HIPPOLYTE CARNOT,Elémentaire,62 RUE DE LA LIBERATION,,02 35 38 06 44,0760727C@ac-rouen.fr,0760727C,
LILLEBONNE,ECOLE ELEMENTAIRE JACQUES PREVERT,Elémentaire,RUE GOUBERMOULINS,,02 35 38 25 47,0763242L@ac-rouen.fr,0763242L,
LILLEBONNE,ECOLE ELEMENTAIRE LEBIGRE,Elémentaire,27 BIS RUE THIERS,,02 35 38 00 93,0760731G@ac-rouen.fr,0760731G,
LILLEBONNE,ECOLE MATERNELLE DU CLAIRVAL,Maternelle,AVENUE DU CLAIRVAL,,02 35 38 08 53,0762059A@ac-rouen.fr,0762059A,
LILLEBONNE,ECOLE MATERNELLE ELSA TRIOLET,Maternelle,68 BIS RUE DE LA LIBERATION,,02 35 38 49 00,0760753F@ac-rouen.fr,0760753F,
LILLEBONNE,ECOLE MATERNELLE GLATIGNY,Maternelle,PLACE PIERRE DE COUBERTIN,,02 35 38 07 73,0760729E@ac-rouen.fr,0760729E,
LILLEBONNE,ECOLE MATERNELLE JACQUES PREVERT,Maternelle,RUE GOUBERMOULINS,,02 35 38 25 47,0763242L@ac-rouen.fr,0763242L,
LILLEBONNE,LYCEE GUILLAUME LE CONQUERANT,Lycée,ALLEE DE LA COTE BLANCHE,,02 32 84 13 50,0760072R@ac-rouen.fr,0760072R,
LIMESY,ECOLE ELEMENTAIRE ALBERT MALET,Elémentaire,30 ROUTE DU STADE,,02 35 91 14 50,0760923R@ac-rouen.fr,0760923R,
LIMESY,ECOLE ELEMENTAIRE SAINTE ISABELLE,Elémentaire,80 GDER,,02 35 91 05 86,0762038C@ac-rouen.fr,0762038C,
LIMESY,ECOLE MATERNELLE ALBERT MALET,Maternelle,30 ROUTE DU STADE,,02 35 91 14 50,0760923R@ac-rouen.fr,0760923R,
LIMPIVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,100 PLACE DU MARRONNIER,,02 35 27 67 37,0761020W@ac-rouen.fr,0761020W,
LIMPIVILLE,<Sans nom> - MATERNELLE,Maternelle,100 PLACE DU MARRONNIER,,02 35 27 67 37,0761020W@ac-rouen.fr,0761020W,
LINDEBEUF,<Sans nom> - ELEMENTAIRE,Elémentaire,466 RUE DES TILLEULS,,02 35 96 86 94,0761049C@ac-rouen.fr,0761049C,
LINTOT-LES-BOIS,<Sans nom> - ELEMENTAIRE,Elémentaire,2 PLACE DE LA MAIRIE,,02 35 04 07 08,0762913D@ac-rouen.fr,0762913D,
LONDINIERES,<Sans nom> - MATERNELLE,Maternelle,RUE DU MARECHAL LECLERC,,02 35 94 94 83,0762591D@ac-rouen.fr,0762591D,
LONDINIERES,COLLEGE PAUL-HENRI CAHINGT,Collège,RUE DE LA LOCARDIE,Guguin Marie-Françoise ,02 35 93 89 10,0760137L@ac-rouen.fr,0760137L,
LONDINIERES,ECOLE ELEMENTAIRE DU TILLEUL,Elémentaire,RUE DES CANADIENS,,02 35 93 80 35,0762603S@ac-rouen.fr,0762603S,
LONGROY,<Sans nom> - ELEMENTAIRE,Elémentaire,12 RUE JEAN JAURES,,03 22 30 93 34,0763358M@ac-rouen.fr,0763358M,
LONGROY,<Sans nom> - MATERNELLE,Maternelle,12 RUE JEAN JAURES,,03 22 30 93 34,0763358M@ac-rouen.fr,0763358M,
LONGUEIL,<Sans nom> - ELEMENTAIRE,Elémentaire,RIE DE BLAINVILLE,,02 35 04 20 81,0762115L@ac-rouen.fr,0762115L,
LONGUEIL,<Sans nom> - MATERNELLE,Maternelle,RIE DE BLAINVILLE,,02 35 04 20 81,0762115L@ac-rouen.fr,0762115L,
LONGUERUE,<Sans nom> - ELEMENTAIRE,Elémentaire,6 PLACE DE L EGLISE,Mme Crevon,02 35 34 30 21,0760481K@ac-rouen.fr,0760481K,
LONGUEVILLE-SUR-SCIE,<Sans nom> - MATERNELLE,Maternelle,ROUTE DE NEWTON,,02 35 84 25 17,0762358A@ac-rouen.fr,0762358A,
LONGUEVILLE-SUR-SCIE,COLLEGE JEAN MALAURIE,Collège,3 ALLEE LEBAUDY,Delandre Béatrice ,02 35 04 64 90,0762086E@ac-rouen.fr,0762086E,
LONGUEVILLE-SUR-SCIE,ECOLE ELEMENTAIRE PIERRE CORNEILLE,Elémentaire,ROUTE DE NEWTON,,02 35 83 35 57,0762116M@ac-rouen.fr,0762116M,
LOUVETOT,<Sans nom> - ELEMENTAIRE,Elémentaire,976 ROUTE D ALLOUVILLE,,02 35 95 53 80,0760668N@ac-rouen.fr,0760668N,
LOUVETOT,<Sans nom> - MATERNELLE,Maternelle,976 ROUTE D ALLOUVILLE,,02 35 95 53 80,0760668N@ac-rouen.fr,0760668N,
LUNERAY,COLLEGE MAURICE MAETERLINCK,Collège,RUE DU COLLEGE,Brebion Bernard ,02 35 04 71 90,0762199C@ac-rouen.fr,0762199C,
LUNERAY,ECOLE ELEMENTAIRE MAURICE GENEVOIX,Elémentaire,RUE DES ALLIES,,02 35 85 30 68,0760367L@ac-rouen.fr,0760367L,
LUNERAY,ECOLE MATERNELLE LE PETIT PRINCE,Maternelle,RUE DES TROIS PORTES,,02 35 85 32 70,0761755V@ac-rouen.fr,0761755V,
MALAUNAY,ECOLE ELEMENTAIRE GEORGES BRASSENS,Elémentaire,444 ROUTE DE DIEPPE,,02 35 74 84 81,0763081L@ac-rouen.fr,0763081L,
MALAUNAY,ECOLE ELEMENTAIRE OLIVIER MIANNAY,Elémentaire,RUE DU DOCTEUR LEROY,,02 35 74 04 51,0763077G@ac-rouen.fr,0763077G,
MALAUNAY,ECOLE MATERNELLE GEORGES BRASSENS,Maternelle,444 ROUTE DE DIEPPE,,02 35 74 84 96,0763080K@ac-rouen.fr,0763080K,
MALAUNAY,ECOLE MATERNELLE JEAN EFFEL,Maternelle,16 ROUTE DE MONTVILLE,,02 35 75 75 58,0762330V@ac-rouen.fr,0762330V,
MALAUNAY,ECOLE MATERNELLE OLIVIER MIANNAY,Maternelle,17 RUE DU DOCTEUR LEROY,,02 35 74 01 64,0761099G@ac-rouen.fr,0761099G,
MANEGLISE,ECOLE ELEMENTAIRE GEORGES BRAQUE,Elémentaire,2 PLACE DE LA MAIRIE,,02 35 30 36 49,0762530M@ac-rouen.fr,0762530M,
MANEGLISE,ECOLE MATERNELLE GEORGES BRAQUE,Maternelle,2 PLACE DE LA MAIRIE,,02 35 30 36 49,0762530M@ac-rouen.fr,0762530M,
MANNEVILLE-LA-GOUPIL,ECOLE ELEMENTAIRE ERIC TABARLY,Elémentaire,146 ROUTE GUY DE MAUPASSANT,,02 35 29 52 75,0763026B@ac-rouen.fr,0763026B,
MANNEVILLETTE,ECOLE ELEMENTAIRE LE CLOS PERRINE,Elémentaire,RUE D ESTOUTEVILLE,,02 35 20 81 57,0761142D@ac-rouen.fr,0761142D,
MANNEVILLETTE,ECOLE MATERNELLE LE CLOS PERRINE,Maternelle,RUE D ESTOUTEVILLE,,02 35 20 81 57,0761142D@ac-rouen.fr,0761142D,
MAROMME,COLLEGE ALAIN,Collège,PLACE ALAIN,Marc Benoît ,02 32 82 84 00,0760075U@ac-rouen.fr,0760075U,
MAROMME,ECOLE ELEMENTAIRE GUSTAVE FLAUBERT,Elémentaire,PLACE SAINT JUST,,02 32 82 22 35,0761076G@ac-rouen.fr,0761076G,
MAROMME,ECOLE ELEMENTAIRE JULES FERRY,Elémentaire,ROUTE DE DUCLAIR,,02 32 82 22 31,0762665J@ac-rouen.fr,0762665J,
MAROMME,ECOLE ELEMENTAIRE SAINTE THERESE,Elémentaire,34 RUE FERDINAND CARTIER,,02 35 74 16 24,0762039D@ac-rouen.fr,0762039D,
MAROMME,ECOLE ELEMENTAIRE THERESE DELBOS,Elémentaire,RUE ERNEST DANET,,02 76 08 17 08,0763347A@ac-rouen.fr,0763347A,
MAROMME,ECOLE MATERNELLE LUCIE DELARUE MARDRUS,Maternelle,RUE DE LA MARNE,,02 35 74 32 75,0761118C@ac-rouen.fr,0761118C,
MAROMME,ECOLE MATERNELLE PAUL FORT,Maternelle,RUE FRANÇOIS BLANCHARD,,02 32 82 22 32,0762060B@ac-rouen.fr,0762060B,
MAROMME,ECOLE MATERNELLE ROBERT DESNOS,Maternelle,RUE DES BELGES,,02 35 75 72 51,0762444U@ac-rouen.fr,0762444U,
MAROMME,ECOLE MATERNELLE THERESE DELBOS,Maternelle,2 RUE ERNEST DANET,,02 35 74 00 11,0761074E@ac-rouen.fr,0761074E,
MAROMME,LYCEE BERNARD PALISSY,Lycée,5 SENTE AUX LOUPS,,02 32 82 10 20,0760022L@ac-rouen.fr,0760022L,
MAROMME,LYCEE SAINTE-THERESE,Lycée,34 RUE FERDINAND CARTIER,,02 35 74 16 24,0761344y@ac-rouen.fr,0761344Y,
MARQUES,<Sans nom> - ELEMENTAIRE,Elémentaire,265 ROUTE PRINCIPALE,,02 35 94 62 99,0760337D@ac-rouen.fr,0760337D,
MARTAINVILLE-EPREVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,190 RUE DU CHÂTEAU,,02 35 23 57 55,0760452D@ac-rouen.fr,0760452D,
MARTIGNY,ECOLE MATERNELLE ANDRE TAVERNIER,Maternelle,ALLEE SAINTE CLAIRE,,02 35 85 64 72,0760860X@ac-rouen.fr,0760860X,
MARTIN-EGLISE,ECOLE ELEMENTAIRE LE VALLON,Elémentaire,7 CHEMIN DES FAUX SAULNIERS,,02 35 04 42 87,0762531N@ac-rouen.fr,0762531N,
MARTIN-EGLISE,ECOLE MATERNELLE LES FARFADETS,Maternelle,7 RUE DE L ANCIEN PORT,,02 35 82 50 26,0762532P@ac-rouen.fr,0762532P,
